0;la Guineueta;41.43767;2.16723000000001
2;Horta;41.4316761;2.16072059999999
2;Horta;41.4305691;2.16261829999996
2;Horta;41.3484971;2.1170601
2;Horta;41.4291065;2.15942659999996
2;Horta;41.432104;2.15712489999998
2;Horta;41.4322753;2.15758170000003
5;Canyelles;41.4439123999999;2.16582549999998
7;Diagonal Mar i el Front Marítim del Poblenou;41.4053303;2.21246489999998
7;Diagonal Mar i el Front Marítim del Poblenou;41.4047226;2.2102145
7;Diagonal Mar i el Front Marítim del Poblenou;41.4047226;2.2102145
7;Diagonal Mar i el Front Marítim del Poblenou;41.4047226;2.2102145
7;Diagonal Mar i el Front Marítim del Poblenou;41.4047226;2.2102145
7;Diagonal Mar i el Front Marítim del Poblenou;41.4047226;2.2102145
7;Diagonal Mar i el Front Marítim del Poblenou;41.4008744;2.20993359999999
7;Diagonal Mar i el Front Marítim del Poblenou;41.4047226;2.2102145
7;Diagonal Mar i el Front Marítim del Poblenou;41.4035661;2.21062319999998
7;Diagonal Mar i el Front Marítim del Poblenou;41.4047226;2.2102145
7;Diagonal Mar i el Front Marítim del Poblenou;41.4047226;2.2102145
7;Diagonal Mar i el Front Marítim del Poblenou;41.4035661;2.21062319999998
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051067;2.21517330000006
7;Diagonal Mar i el Front Marítim del Poblenou;41.4054971;2.21616419999998
7;Diagonal Mar i el Front Marítim del Poblenou;41.4070324;2.21579010000004
7;Diagonal Mar i el Front Marítim del Poblenou;41.4054971;2.21616419999998
7;Diagonal Mar i el Front Marítim del Poblenou;41.4048856;2.21403269999996
7;Diagonal Mar i el Front Marítim del Poblenou;41.4211869;2.19614090000004
7;Diagonal Mar i el Front Marítim del Poblenou;41.4214526;2.19576740000002
7;Diagonal Mar i el Front Marítim del Poblenou;41.4082779;2.21625419999998
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051067;2.21517330000006
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051067;2.21517330000006
7;Diagonal Mar i el Front Marítim del Poblenou;41.4053245;2.21591760000001
7;Diagonal Mar i el Front Marítim del Poblenou;41.4053245;2.21591760000001
7;Diagonal Mar i el Front Marítim del Poblenou;41.4053245;2.21591760000001
7;Diagonal Mar i el Front Marítim del Poblenou;41.4054971;2.21616419999998
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051067;2.21517330000006
7;Diagonal Mar i el Front Marítim del Poblenou;41.4053245;2.21591760000001
7;Diagonal Mar i el Front Marítim del Poblenou;41.4085841;2.21584919999997
7;Diagonal Mar i el Front Marítim del Poblenou;41.4061611;2.21374420000006
7;Diagonal Mar i el Front Marítim del Poblenou;41.4214526;2.19576740000002
7;Diagonal Mar i el Front Marítim del Poblenou;41.4214526;2.19576740000002
7;Diagonal Mar i el Front Marítim del Poblenou;41.4214526;2.19576740000002
7;Diagonal Mar i el Front Marítim del Poblenou;41.4214526;2.19576740000002
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051178;2.21453619999999
7;Diagonal Mar i el Front Marítim del Poblenou;41.4214526;2.19576740000002
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051178;2.21453619999999
7;Diagonal Mar i el Front Marítim del Poblenou;41.4078855;2.21561919999999
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051077;2.21517719999997
7;Diagonal Mar i el Front Marítim del Poblenou;41.4041427;2.214112
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051077;2.21517719999997
7;Diagonal Mar i el Front Marítim del Poblenou;41.4078855;2.21561919999999
7;Diagonal Mar i el Front Marítim del Poblenou;41.4041998;2.21273569999993
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051077;2.21517719999997
7;Diagonal Mar i el Front Marítim del Poblenou;41.4053245;2.21591760000001
7;Diagonal Mar i el Front Marítim del Poblenou;41.4053245;2.21591760000001
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051178;2.21453619999999
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051067;2.21517330000006
7;Diagonal Mar i el Front Marítim del Poblenou;41.4053245;2.21591760000001
7;Diagonal Mar i el Front Marítim del Poblenou;41.4055286;2.21621949999996
7;Diagonal Mar i el Front Marítim del Poblenou;41.4038266;2.21186579999994
7;Diagonal Mar i el Front Marítim del Poblenou;41.4214526;2.19576740000002
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051067;2.21517330000006
7;Diagonal Mar i el Front Marítim del Poblenou;41.4053245;2.21591760000001
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051067;2.21517330000006
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051178;2.21453619999999
7;Diagonal Mar i el Front Marítim del Poblenou;41.4020763;2.2109292
7;Diagonal Mar i el Front Marítim del Poblenou;41.4054971;2.21616419999998
7;Diagonal Mar i el Front Marítim del Poblenou;41.40356;2.21330420000003
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051067;2.21517330000006
7;Diagonal Mar i el Front Marítim del Poblenou;41.403424;2.21042959999999
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051067;2.21517330000006
7;Diagonal Mar i el Front Marítim del Poblenou;41.402276;2.20991830000002
7;Diagonal Mar i el Front Marítim del Poblenou;41.4054971;2.21616419999998
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051067;2.21517330000006
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051067;2.21517330000006
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051178;2.21453619999999
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051067;2.21517330000006
7;Diagonal Mar i el Front Marítim del Poblenou;41.40356;2.21330420000003
7;Diagonal Mar i el Front Marítim del Poblenou;41.4082779;2.21625419999998
7;Diagonal Mar i el Front Marítim del Poblenou;41.4082779;2.21625419999998
7;Diagonal Mar i el Front Marítim del Poblenou;41.4076516;2.2058551
7;Diagonal Mar i el Front Marítim del Poblenou;41.40356;2.21330420000003
7;Diagonal Mar i el Front Marítim del Poblenou;41.4062543;2.21152689999996
7;Diagonal Mar i el Front Marítim del Poblenou;41.4031296;2.21187459999998
7;Diagonal Mar i el Front Marítim del Poblenou;41.4008744;2.20993359999999
7;Diagonal Mar i el Front Marítim del Poblenou;41.4041998;2.21273569999993
7;Diagonal Mar i el Front Marítim del Poblenou;41.4024381;2.21097610000003
7;Diagonal Mar i el Front Marítim del Poblenou;41.4081416;2.21177190000003
7;Diagonal Mar i el Front Marítim del Poblenou;41.40356;2.21330420000003
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051067;2.21517330000006
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051067;2.21517330000006
7;Diagonal Mar i el Front Marítim del Poblenou;41.40356;2.21330420000003
7;Diagonal Mar i el Front Marítim del Poblenou;41.4096495;2.21077830000001
7;Diagonal Mar i el Front Marítim del Poblenou;41.4051067;2.21517330000006
7;Diagonal Mar i el Front Marítim del Poblenou;41.4054971;2.21616419999998
7;Diagonal Mar i el Front Marítim del Poblenou;41.4076516;2.2058551
7;Diagonal Mar i el Front Marítim del Poblenou;41.4033692;2.21050679999996
7;Diagonal Mar i el Front Marítim del Poblenou;41.4041427;2.214112
7;Diagonal Mar i el Front Marítim del Poblenou;41.4074865;2.20456999999998
7;Diagonal Mar i el Front Marítim del Poblenou;41.403424;2.21042959999999
7;Diagonal Mar i el Front Marítim del Poblenou;41.4047226;2.2102145
7;Diagonal Mar i el Front Marítim del Poblenou;41.4078855;2.21561919999999
7;Diagonal Mar i el Front Marítim del Poblenou;41.4038917;2.21064279999995
7;Diagonal Mar i el Front Marítim del Poblenou;41.4076516;2.2058551
7;Diagonal Mar i el Front Marítim del Poblenou;41.4053245;2.21591760000001
7;Diagonal Mar i el Front Marítim del Poblenou;41.4033692;2.21050679999996
7;Diagonal Mar i el Front Marítim del Poblenou;41.4079912;2.20934169999998
7;Diagonal Mar i el Front Marítim del Poblenou;41.4096458;2.20927770000002
